"business_product_id";"discriminator";"changed_time";"deleted";"name";"name_or_number";"product_type";"parent_product_ids";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"x";"y";"lat";"long";"distance";"promotional_region";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"cafeteria_present";"bar_cafe_cafetaria";"bikes_available";"child_animation";"dumping_station";"fishing";"internet_connection";"jacuzzi";"lake";"laundry_service";"mini_golf";"other_sports";"pets_allowed";"play_ground";"restaurant";"sauna";"shop";"solarium";"specific_children_facilities";"specific_large_families_facilities";"specific_senior_facilities";"swimming";"tennis_court";"comfort_class";"status";"last_status_change_date";"number_of_units";"maximum_capacity";"number_of_short_term_camping_spots";"number_of_touristic_camping_spots";"number_of_camper_stands";"number_of_camping_spots";"number_of_residence_units";"number_of_long_term_camping_spots";"number_of_residence_units_for_rental";"number_of_hikers_huts";"current_year_tourist_pitch_per_night_min";"current_year_tourist_pitch_per_night_max";"current_year_camping_field_pitch_per_night_min";"current_year_camping_field_pitch_per_night_max";"current_year_camping_field_pitch_per_year_min";"current_year_camping_field_pitch_per_year_max";"current_year_caravan_bungalow_per_weekend_min";"current_year_caravan_bungalow_per_weekend_max";"current_year_caravan_bungalow_per_midweek_min";"current_year_caravan_bungalow_per_midweek_max";"current_year_caravan_bungalow_per_week_min";"current_year_caravan_bungalow_per_week_max";"current_year_tent_per_weekend_min";"current_year_tent_per_weekend_max";"current_year_tent_per_midweek_min";"current_year_tent_per_midweek_max";"current_year_tent_per_week_min";"current_year_tent_per_week_max";"next_year_tourist_pitch_per_night_min";"next_year_tourist_pitch_per_night_max";"next_year_camping_field_pitch_per_night_min";"next_year_camping_field_pitch_per_night_max";"next_year_camping_field_pitch_per_year_min";"next_year_camping_field_pitch_per_year_max";"next_year_caravan_bungalow_per_weekend_min";"next_year_caravan_bungalow_per_weekend_max";"next_year_caravan_bungalow_per_midweek_min";"next_year_caravan_bungalow_per_midweek_max";"next_year_caravan_bungalow_per_week_min";"next_year_caravan_bungalow_per_week_max";"next_year_tent_per_weekend_min";"next_year_tent_per_weekend_max";"next_year_tent_per_midweek_min";"next_year_tent_per_midweek_max";"next_year_tent_per_week_min";"next_year_tent_per_week_max";"parking_available";"discount_children";"direct_booking_link";"imagesurl";"imagesurlmain"
"227354";"CAMPING";"2025-06-16 21:26:49";"0";"Camping De Binnenvaart";"Camping De Binnenvaart";"BASE";"";"BINNENVAARTSTRAAT";"49";"";"3530";"Houthalen-Helchteren";"Houthalen-Helchteren";"223504.52";"191824.17";"51.03192658647971";"5.416633917904642";"";"limburgseKempen";"";"";"geen";"geen";"011 52 67 20";"";"";"info@debinnenvaart.be";"https://www.limburgcampings.be/de-binnenvaart/";"";"";"";"";"Deze gezellige familiecamping is gelegen aan een 20 ha grote recreatievijver en biedt een ruime speelweide met petanquebanen, volleybalveld, minivoetbal, drie verharde tennisbanen, nieuwe kinderspeeltuin, cafetaria en beperkte animatie tijdens de schoolvakanties.  Het aangrenzend recreatiepark biedt tal van mogelijkheden: 20 ha grote zwemvijver, zonnestrand, speeltuin, surf- en zeilmogelijkheden, ...";"";"";"";"SCHOOL_HOLIDAYS";"1";"1";"";"";"1";"1";"0";"";"";"";"";"";"0";"0";"";"";"";"POND";"1";"FOUR_STARS";"ACKNOWLEDGED";"2022-06-20 00:00:00";"285";"1130";"65";"0";"4";"10";"206";"196";"10";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"";"http://images.visitflanders.org/product/original/227354/0714a679-6ecf-445b-ae2b-472c502ced63.jpg,";""
"223840";"CAMPING";"2025-06-25 14:16:22";"0";"Camping De Boomgaard";"Camping De Boomgaard";"BASE";"";"LEEUWERIKSTRAAT";"67";"";"3680";"Maaseik";"Maaseik";"250756.5782309121";"200932.1699965969";"51.1096763611";"5.8075780869";"";"maasland";"0";"";"01/11/2017 - 01/04/2018,    01/11/2018 - 01/04/2019";"01/11/2018 - 01/04/2019";"+32494222236";"+32 494 43 34 55";"";"info@campingdeboomgaard.be";"https://www.campingdeboomgaard.be/";"";"";"";"";"Kampeerverblijfpark langs de Maas, in het gehucht Aldeneik bij Maaseik.  Gelegen aan het fietsroutenetwerk  knooppunt 25. Mogelijkheden voor waterski, zeilen en hengelen. Door de groene ligging in de kersenboomgaard, kun je hier in alle rust kamperen en genieten van de natuur aan de slingerende Maas.
Ons kampeerverblijf te Aldeneik is de ideale plek voor de toerist en levensgenieter die vooral de rust opzoekt.
";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"ACKNOWLEDGED";"2020-08-02 00:00:00";"38";"142";"6";"0";"5";"5";"22";"22";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/223840/7d7fefff-6827-418f-850c-2cc1967b3d68.jpg,http://images.visitflanders.org/product/original/223840/a1be1668-aeb7-4309-9e7b-d44fec769601.png,http://images.visitflanders.org/product/original/223840/f9cc7f20-39fe-435d-b36e-7d9c0ec49c42.png,http://images.visitflanders.org/product/original/223840/def354de-bd7c-430e-aa94-1cc9a739bee3.png,http://images.visitflanders.org/product/original/223840/abc3903e-8c4f-44e3-a762-d4dd634071f8.png,";"http://images.visitflanders.org/product/original/223840/f9cc7f20-39fe-435d-b36e-7d9c0ec49c42.png"
"226890";"CAMPING";"2025-03-06 19:00:14";"0";"Camping De Heide";"Camping De Heide";"BASE";"";"DRIFTWEG";"210";"A";"8420";"De Haan";"De Haan";"53937.66677100149";"217176.6004192438";"51.25701";"2.99143";"";"kust";"0";"INFORMATION_AVAILABLE";"";"";"+32 59 23 77 65";"";"";"info@deheide.be";"http://www.deheide.be";"";"";"";"";"Kleine rustige familie camping met nieuw speelplein, verzorgd sanitair. Groene plaatsen met haagjes en bomen.

Afstand naar het strand: 500m

Aantal plaatsen

Aantal plaatsen voor kortkampeerders: 20
Aantal plaatsen op de tentenweide: 10
Aantal plaatsen voor kampeerauto's: 2";"";"0";"0";"NONE";"1";"0";"1";"0";"0";"1";"0";"";"1";"1";"0";"0";"0";"0";"";"";"";"";"0";"THREE_STARS";"ACKNOWLEDGED";"2019-09-20 00:00:00";"112";"432";"20";"0";"8";"8";"76";"76";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"http://images.visitflanders.org/product/original/226890/4f4351d9-91ca-483b-9110-b4dcd206cc9c.jpg,http://images.visitflanders.org/product/original/226890/83ae4019-ce01-4262-a689-04e268f0fcba.jpg,http://images.visitflanders.org/product/original/226890/a653dfc0-3727-42ca-a07d-5caa148770df.jpg,http://images.visitflanders.org/product/original/226890/37b5f224-b43d-43fc-8f89-555d343ddca4.jpg,http://images.visitflanders.org/product/original/226890/f212343f-8a00-4308-a128-6dab5a5d0ff3.jpg,http://images.visitflanders.org/product/original/226890/f1439bfd-8ab2-4322-88b8-d8be27c966dc.jpg,http://images.visitflanders.org/product/original/226890/7cf1ad47-75ce-4eef-abf5-c5c2cf57810f.jpg,http://images.visitflanders.org/product/original/226890/4adb57ed-4858-4d83-b917-b84538d04ccc.jpg,http://images.visitflanders.org/product/original/226890/bf586201-5d7e-447c-bc3a-842192cf116c.jpg,http://images.visitflanders.org/product/original/226890/63c42a44-547a-4d34-8d06-12c432408fd0.jpg,";""
"287342";"CAMPING";"2025-06-16 21:37:52";"0";"Camping De Mulkerij";"Camping De Mulkerij";"BASE";"";"Mulkstraat";"162";"";"3300";"Tienen";"Tienen";"189423.72";"165779.93";"50.80113710680472";"4.928005315257413";"";"hageland";"1";"";"";"";"+32 476 64 09 72";"+32 476 64 09 72";"";"demulkerij@beleaf.be";"https://beleaf.be/mulkerij/";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2017-05-03 00:00:00";"32";"84";"3";"0";"4";"23";"2";"0";"2";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"224984";"CAMPING";"2025-03-06 20:49:37";"0";"Camping De Soetelaer";"Camping De Soetelaer";"BASE";"";"Sint Margrietepolder";"2";"";"9981";"Sint-Margriete";"Sint-Laureins";"90528.56";"219911.28";"51.2859946823852";"3.516317898698125";"";"meetjesland";"0";"";"1/1 - 14/4 , 15/10 - 31/12";"";"+32 9 379 81 51";"+32 474 13 18 14";"";"camping.desoetelaer@telenet.be";"http://www.desoetelaer.be";"";"";"";"";"Camping met rust, privacy, ruimte en comfort voor trekker caravans,kampeerauto's en tenten.  Elektriciteit, water en riolering per afgebakende standplaats. Via N49 Antwerpen-Knokke tot Maldegem, daar rechts tot Aardenburg, 1e rotonde voor Aardenburg richting Gent-Sluis, 2e rotonde richting Sint-Kruis-Waterlandkerkje, 3e rotonde bij Sint-Kruis doorgaand verkeer volgen, na 1 km rechts van u Camping de Soetelaer.";"";"";"";"NONE";"1";"1";"";"";"1";"1";"0";"Petanque, badminton, voetbal, volleybal, kubb.";"";"";"";"";"0";"0";"Speelweide";"";"";"";"0";"";"ACKNOWLEDGED";"2019-07-25 00:00:00";"64";"256";"64";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"http://images.visitflanders.org/product/original/224984/a2be8392-4b27-4592-8827-f6ebf7673657.jpg,";"http://images.visitflanders.org/product/original/224984/a2be8392-4b27-4592-8827-f6ebf7673657.jpg"
"218969";"CAMPING";"2025-03-07 01:27:50";"0";"Camping De Zeven Geitjes";"Camping De Zeven Geitjes";"BASE";"";"HEIKEN";"37";"";"2290";"Vorselaar";"Vorselaar";"179572.4";"209037.09";"51.19055795464993";"4.791762064886985";"";"antwerpseKempen";"";"";"01/01 - 01/04 (of pasen indien vroeger), 01/11 - 31/12";"";"";"+32 495 16 01 15";"";"";"https://www.dezevengeitjes.be";"pages/Camping-De-zeven-geitjes-voorheen-Ozon/159844004071274?fref=ts";"";"";"";"Natuurschoon! Volledig omringd door dennenbossen.
Natuurreservaten Schupleer (100m) en Lovenhoek (5km) op een boogscheut.";"";"";"";"NONE";"1";"0";"";"";"0";"1";"0";"Volleybal, trampoline, petanque en tafeltennis. Paardrijden op 200 m. Alle andere sporten op 2 km (Bloso Herentals).";"";"";"";"";"0";"0";"Openluchtspeeltuin met glijbaan, schommels, klimnet, voetbalveld, tafeltennis, poolbiljart, zandbak en wipplank.
Hidrodoe en het Netepark met binnen- en buitenzwembad op 1km";"";"";"";"0";"TWO_STARS";"ACKNOWLEDGED";"2021-07-08 00:00:00";"70";"279";"17";"0";"8";"3";"42";"37";"5";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"http://www.dezevengeitjes.be";"http://images.visitflanders.org/product/original/218969/04f30040-aedb-4ffa-b972-e2a9a5fd12a8.jpg,http://images.visitflanders.org/product/original/218969/3021dbb7-1748-486a-ad94-a99c0ec8e69e.jpg,http://images.visitflanders.org/product/original/218969/be715c90-cb71-46c5-8909-06b1858901a0.jpg,http://images.visitflanders.org/product/original/218969/5fbd8ec2-2cdb-4ede-9c7b-cd9fe7ffe5c9.jpg,http://images.visitflanders.org/product/original/218969/0a4cf05e-395c-43a5-a17b-f53ed62628e2.jpg,http://images.visitflanders.org/product/original/218969/a5f8390e-359f-4686-99dc-0aebb20be08b.jpg,";""
"219117";"CAMPING";"2025-06-20 09:39:03";"0";"Camping Den Boskant";"Camping Den Boskant";"BASE";"";"Boskant";"1";"";"2250";"Olen";"Olen";"186993.17";"204894.22";"51.15289219912911";"4.897483407262682";"";"antwerpseKempen";"0";"";"Geen sluitingsperiode.";"";"+32 14 21 22 81";"+32 494 76 62 73";"";"camping@denboskant.eu";"https://www.denboskant.eu";"";"";"";"";"Een aangename rustige camping waar intieme sfeer en het mooie groen stilte en rust betekenen. Even weg van de stresserende wereld en toch alle nodige comfort binnen handbereik. Een gezellige manier om je te laten verwennen, het is er steeds genieten. Mooie nieuwe speeltuin!";"";"";"";"NONE";"1";"0";"";"";"0";"0";"0";"Sjoelclub en petanquebanen. Hengelen op 100m.";"";"";"";"";"0";"0";"Kinderboerderij en nieuwe speeltuin.";"";"";"";"0";"THREE_STARS";"ACKNOWLEDGED";"2024-12-06 00:00:00";"85";"340";"13";"0";"0";"0";"72";"72";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"http://images.visitflanders.org/product/original/219117/7431d975-320e-4fc2-ae73-f540951b4135.jpg,http://images.visitflanders.org/product/original/219117/45e41b42-af7a-47ba-b407-ae8e1712b769.jpg,http://images.visitflanders.org/product/original/219117/5ccb22f6-83ea-4957-823b-cce103cd6072.jpg,http://images.visitflanders.org/product/original/219117/63c7c90c-8dc9-4d02-81fa-c7c06cd412fc.jpg,";""
"227203";"CAMPING";"2025-03-06 23:32:57";"0";"Camping Druivenland";"Camping Druivenland";"BASE";"";"NIJVELSEBAAN";"80";"";"3090";"Overijse";"Overijse";"162733.32";"161092.52";"50.76019653908382";"4.54922354460458";"";"groeneGordel";"0";"";"01/01 - 31/03, 01/10 - 31/12";"";"+32 2 687 93 68";"";"";"info@campingdruivenland.be";"https://www.campingdruivenland.be";"";"";"";"";"Rustige en aangename familiale camping, deels bebost en deels met zicht op de vallei. Dicht bij Brussel, Leuven, Waterloo, Walibi Waver, Tervuren en het Zoniënwoud. (E411, afslag 3)";"";"";"";"NONE";"1";"0";"";"";"0";"1";"0";"Fietsen, wandelen, petanque en tafeltennis.";"";"";"";"";"0";"0";"Nee";"";"";"";"0";"THREE_STARS";"ACKNOWLEDGED";"2019-05-21 00:00:00";"138";"520";"34";"0";"0";"16";"88";"87";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"http://images.visitflanders.org/product/original/227203/24b10e0d-ac19-400d-a0bb-65a2208e99b4.jpg,http://images.visitflanders.org/product/original/227203/99357d16-83e0-4e4d-addd-e35ed9a0e7c7.jpg,";""
"220710";"CAMPING";"2025-06-02 10:03:05";"0";"Camping Duinzicht 17";"Camping Duinzicht 17";"BASE";"";"ROZENLAAN";"23";"";"8450";"Bredene";"Bredene";"52130.76";"216348.99";"51.24874394980674";"2.967007239230041";"";"kust";"0";"";"";"";"+32 59 32 38 71";"";"";"info@campingduinzicht.be";"http://www.campingduinzicht.be";"";"";"";"";"Verzorgde familiecamping dicht bij strand en duinen met modern sanitair. Trekkersplaatsen per dag, per maand of per seizoen te huur. Plaatsen voor stacaravans.

Afstand naar het strand: 500 m

Aantal plaatsen

Aantal verhuureenheden: 3
Aantal kortkampeerplaatsen: 46
Aantal plaatsen op de tentenweide: 25
Aantal plaatsen voor kampeerauto's: 14";"";"";"";"SCHOOL_HOLIDAYS";"1";"0";"";"";"1";"1";"0";"";"";"";"";"";"0";"0";"";"";"";"";"1";"THREE_STARS";"ACKNOWLEDGED";"2018-05-29 00:00:00";"668";"2622";"36";"185";"9";"25";"413";"413";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"http://images.visitflanders.org/product/original/220710/817fc404-fd77-4d31-9b02-901f17e86f87.jpg,http://images.visitflanders.org/product/original/220710/56b84fec-ee60-4939-aff1-b31a3ccda160.jpg,http://images.visitflanders.org/product/original/220710/1167c4a8-40aa-49c1-a43c-66101fd43fe2.jpg,http://images.visitflanders.org/product/original/220710/5c56247a-a97b-4c95-9332-a72a054bdd7c.jpg,http://images.visitflanders.org/product/original/220710/e0c146c6-bcba-4a30-838a-f5d0d38f627b.jpg,http://images.visitflanders.org/product/original/220710/5e44eba3-81cd-47f9-b036-209a8c9b19bc.jpg,";""
"227670";"CAMPING";"2025-03-06 12:04:28";"0";"Camping Greenpark";"Camping Greenpark";"BASE";"";"VEURNESTRAAT";"177";"";"8660";"De Panne";"De Panne";"26060.32";"199884.96";"51.09578780807188";"2.599351336109013";"";"kust";"0";"";"";"";"+32 58 42 01 06";"";"";"camping.greenpark@telenet.be";"http://www.campinggreenpark.be";"";"";"";"";"4 ha in beboste duinen - 150 m van de markt - kantine - speelplein .

Afstand naar het strand: 700 m

Aantal plaatsen

Aantal kortkampeerplaatsen: 207
Aantal plaatsen op de tentenweide: 30
Aantal plaatsen voor kampeerauto's: 207";"";"";"";"NONE";"1";"0";"";"";"0";"0";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"ONE_STAR";"ACKNOWLEDGED";"2019-09-13 00:00:00";"254";"922";"42";"165";"0";"47";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1";"";"http://images.visitflanders.org/product/original/227670/a6c69cd9-5b5b-4db7-a79f-fba5a394bc55.jpg,http://images.visitflanders.org/product/original/227670/1534d0f5-9ca8-45eb-a583-9e7265ee54db.jpg,http://images.visitflanders.org/product/original/227670/cbb9ebd4-44f5-44e9-8537-5f2577ebfd12.jpg,http://images.visitflanders.org/product/original/227670/2d2e452c-e7fe-4bec-870e-6730293ea5d6.jpg,http://images.visitflanders.org/product/original/227670/ece3e348-914d-4afe-9c00-336c9fd5d1b5.jpg,http://images.visitflanders.org/product/original/227670/bc3d4f9e-70c5-41c0-82b0-8a9583dd5855.jpg,http://images.visitflanders.org/product/original/227670/54282ef6-1c2d-432f-ae3f-c5265c1bf21c.jpg,http://images.visitflanders.org/product/original/227670/b5c22d5e-9451-48bb-b9b0-a2c129f5248e.jpg,http://images.visitflanders.org/product/original/227670/008932a2-9ec7-4e41-8703-ffbce0ef0aec.jpg,http://images.visitflanders.org/product/original/227670/7ebcd763-7749-4e38-b3a4-6b0f46d3a8fe.jpg,http://images.visitflanders.org/product/original/227670/604b4723-c130-4eb0-9a2e-20a25ad422b0.jpg,http://images.visitflanders.org/product/original/227670/6422dfe1-0ee7-43c3-8d7a-0d874c2339b6.jpg,";""
"227769";"CAMPING";"2025-03-06 16:41:49";"0";"Camping Grimbergen";"Camping Grimbergen";"BASE";"";"Veldkantstraat";"64";"";"1850";"Grimbergen";"Grimbergen";"150872.33";"180526.29";"50.93503598895543";"4.381163041231311";"";"groeneGordel";"0";"INFORMATION_AVAILABLE";"01/01 - 03/04, 20/10 - 31/12";"";"";"+32 479 76 03 78";"";"camping.grimbergen@telenet.be";"";"camping grimbergen-brussel";"";"";"";"Rustige en landelijke camping. Vlotte busverbinding met Brussel (100 m). Was- en droogautomaat aanwezig, alsook WC en douche voor mindervaliden. Openlucht zwembad en restaurant naast de camping.
Vanaf seizoen 2013 ook WIFI aanwezig.";"";"";"";"NONE";"1";"0";"";"";"0";"1";"0";"Kuuroord op 1 km van de camping.
Openluchtzwembad naast de camping, uitsluitend geopend tijdens de maanden juli en augustus.";"";"";"";"";"0";"0";"Kindertoilet en babyruimte aanwezig in het sanitaire gebouw.";"";"";"";"0";"THREE_STARS";"ACKNOWLEDGED";"2019-10-14 00:00:00";"94";"376";"94";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"";"http://images.visitflanders.org/product/original/227769/7567935f-a12a-4bee-8bc4-1c419724d189.jpg,http://images.visitflanders.org/product/original/227769/a5337d22-25fb-4b70-8018-e14f881f1399.jpg,";""
"228956";"CAMPING";"2025-04-01 13:21:07";"0";"CAMPING HENGELHOEF";"CAMPING HENGELHOEF";"BASE";"";"TULPENSTRAAT";"141";"";"3530";"Houthalen-Helchteren";"Houthalen-Helchteren";"227032.8382631227";"189893.4602030581";"51.0141105652";"5.4665241241";"";"limburgseKempen";"0";"INFORMATION_AVAILABLE";"";"";"+32 89 38 25 00";"";"";"info@vakantieparkhengelhoef.be";"https://www.vakantieparkhengelhoef.be";"";"";"";"";"Groot, groter, grootst. Deze overtreffende trap slaat zeker op recreatiepark Hengelhoef in Houthalen-Helchteren. Stel je voor: 120 hectare ongerepte natuur midden in Park Midden- Limburg. Het recreatiepark is adembenemend met diverse meren, bossen, sportvelden en het imposante strandbad, omringd door uitgestrekte groene ligweiden. En alsof dat nog niet genoeg is, staat centraal op het park een imposant subtropisch zwemparadijs waar werkelijk al denkbaar watergenot te vinden is. Golfslagbad, kleuter- en peuterbad, wildwaterbaan, familieglijbanen, recreatieve sauna, Turks stoombad, kruidenhotwhirlpools, zonnebanken, Key West Beachbar. Onder het lichtdoorlatende dak, te midden van tropische planten en palmbomen, vind je het allemaal. ";"";"";"";"SCHOOL_HOLIDAYS";"0";"1";"";"";"1";"1";"0";"";"";"";"";"";"1";"1";"";"";"";"INDOOR";"1";"FOUR_STARS";"ACKNOWLEDGED";"2020-11-16 00:00:00";"746";"3490";"222";"0";"0";"0";"524";"0";"506";"18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"";"http://images.visitflanders.org/product/original/228956/3f286210-f3a9-4950-a3f9-aec740f18e7f.jpg,http://images.visitflanders.org/product/original/228956/314bf95e-37b8-4479-b984-26122885cbb7.jpg,http://images.visitflanders.org/product/original/228956/d87d2bbf-f5d3-46a0-bb1c-6e93b3bda545.jpg,http://images.visitflanders.org/product/original/228956/cd8374d8-977b-4bf4-8170-07dcc731c0b8.jpg,http://images.visitflanders.org/product/original/228956/57d2ed48-4c12-4be0-b482-cd6276775e59.jpg,http://images.visitflanders.org/product/original/228956/e13feb43-8133-4372-99a3-2cac1138b8ee.jpg,http://images.visitflanders.org/product/original/228956/ca36800a-966c-4849-8289-d20ee44d2ade.jpg,http://images.visitflanders.org/product/original/228956/e8ab38fe-aaf4-4cef-89ca-84425e25ab75.jpg,http://images.visitflanders.org/product/original/228956/40efa51d-ef9c-4794-9fc4-d25468a1e8a8.jpg,http://images.visitflanders.org/product/original/228956/9e51d9e1-d1a2-4796-a6c1-1437f4dbfd84.png,";"http://images.visitflanders.org/product/original/228956/9e51d9e1-d1a2-4796-a6c1-1437f4dbfd84.png"
"224883";"CAMPING";"2025-06-16 21:30:24";"0";"Camping Holsteenbron";"Camping Holsteenbron";"BASE";"";"HENGELHOEFSEWEG";"9";"";"3520";"Zonhoven";"Zonhoven";"224160.25";"188056.48";"50.99797844276234";"5.425216078591878";"";"haspengouw";"0";"INFORMATION_AVAILABLE";"12/11/2017 - 31/03/2018";"";"+3211817140";"";"";"info@campingholsteenbron.be";"http://www.campingholsteenbron.be";"";"";"";"";"Rustige gezinsvriendelijke camping in Park Midden-Limburg, grenzend aan het wandelgebied 'de Teut', op 100 m van het fietsroutenetwerk. Verhuur van caravans. Visvijver op de camping. Gratis vrij internet voor de kampeerders.  Holsteenbron is een fietscamping en een fietscafé, met oplaadpunt voor elektrische fietsen!";"";"";"";"SCHOOL_HOLIDAYS";"1";"1";"";"";"0";"1";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"";"ACKNOWLEDGED";"2021-01-04 00:00:00";"95";"387";"40";"11";"0";"0";"44";"37";"7";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"http://images.visitflanders.org/product/original/224883/a5c82666-7afc-430f-8259-7b8e7fdfbb0a.jpg,http://images.visitflanders.org/product/original/224883/674bc593-b69e-4d57-a0ca-04ed7641be86.jpg,http://images.visitflanders.org/product/original/224883/6f854928-6582-4202-821f-21e1629e7e46.jpg,http://images.visitflanders.org/product/original/224883/9afcd197-9e51-4396-8da3-eff16bd7b3b9.jpg,http://images.visitflanders.org/product/original/224883/3caee569-5a27-4833-8fae-d994d08a30a9.jpg,http://images.visitflanders.org/product/original/224883/a7c78bcf-9abd-4f73-a86c-4cc57074198e.jpg,http://images.visitflanders.org/product/original/224883/11f60dc2-927a-49fb-a12d-a22d6a5249f5.jpg,http://images.visitflanders.org/product/original/224883/b3063e59-fdfa-4033-81a9-bdfe3d48ee82.png,http://images.visitflanders.org/product/original/224883/e923f0a3-feac-45a4-9b76-33abf69caa97.png,";""
"275381";"CAMPING";"2025-06-28 19:52:13";"0";"Camping Houtum";"Camping Houtum";"BASE";"";"HOUTUM";"39";"";"2460";"Kasterlee";"Kasterlee";"192518.33";"213738.14";"51.23200249214383";"4.97748616711165";"";"antwerpseKempen";"1";"BASIC";"Geen sluitingsperiode.";"";"014 85 92 16";"+32 477 56 11 58";"";"info@campinghoutum.be";"https://www.campinghoutum.be";"campingHoutum";"";"";"";"Slapen in het groen en genieten van de vrije Kempense natuur. De kindvriendelijke brasserie De Putten, met binnen- en buitenspeel- tuin, versterkt het vakantiegevoel. ";"";"";"";"NONE";"1";"0";"";"";"0";"1";"1";"Petanque, basketbal, voetbal, volleybal en kayakverhuur.";"";"";"";"";"0";"0";"Unieke binnen- en buitenspeeltuinen.";"";"";"";"0";"FOUR_STARS";"ACKNOWLEDGED";"2020-06-26 00:00:00";"176";"692";"36";"19";"6";"10";"105";"95";"8";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"http://www.secureholiday.net/reservation.asp?nc=5106&lg=h";"http://images.visitflanders.org/product/original/275381/1bbd8b6e-7bc0-4d45-8013-21a2b5037332.jpg,http://images.visitflanders.org/product/original/275381/9c0035b3-484d-4d61-ade5-6888567f0198.jpg,http://images.visitflanders.org/product/original/275381/92a8396a-13d7-4c17-b021-b3f088c61a87.jpg,http://images.visitflanders.org/product/original/275381/69344367-00d9-4099-a670-8a8db26c8e5d.jpg,http://images.visitflanders.org/product/original/275381/25435e1f-eb82-4a0b-a4d7-35646a5e9723.jpg,http://images.visitflanders.org/product/original/275381/06df25da-df1c-4e3f-9eef-c1de74aa442a.jpg,http://images.visitflanders.org/product/original/275381/9846ed37-8bba-4259-9d06-70b332deefd1.jpg,http://images.visitflanders.org/product/original/275381/a62ad96c-2d66-483f-8e70-5fb37b06726a.jpg,http://images.visitflanders.org/product/original/275381/64e04a03-0798-4d23-ae96-3822b9c5b055.jpg,http://images.visitflanders.org/product/original/275381/5f53fd80-a6ee-45f7-a9fa-e65416f2716d.jpg,http://images.visitflanders.org/product/original/275381/b61f81bb-2aca-42a3-83a7-acb27bf39aa9.jpg,http://images.visitflanders.org/product/original/275381/05adf7ba-4414-4d2d-ae4f-53d947e8d684.jpg,";""
